doc_id,verb_form,verb_form_start,verb_form_end,verb_lemma,arg1,arg1_start,arg1_end,arg1_pos,arg1_head,arg1_head_start,arg1_head_end,arg2,arg2_start,arg2_end,arg2_pos,arg2_head,arg2_head_start,arg2_head_end,rel_type,pred_serial,full_sentence_text
5a3e95af4c7a85af9937b3f46bbbf8de4a1c377544c91fb08325cab0524a0a37,bezeichnete,12,23,bezeichnen,die Carlsberg-Brauerei,24,46,N,Carlsberg-Brauerei,28,46,den Biergenuss,47,61,N,Biergenuss,51,61,con,"Predicate(type='con', args=(Head(sentence=35, token=3), Head(sentence=35, token=5)), strength=0, verb=1)",Tatsächlich bezeichnete die Carlsberg-Brauerei den Biergenuss bald als urdänische Tradition und heilenden Weg aus dem Alkoholismus .
ee814f46721241c32e0035bb61ce2bee0606514f989d8a7940301dea612f5ef0,bricht,30,36,brechen,ein weiterer Vietnamese,37,60,N,Vietnamese,50,60,seinen Aufenthalt,61,78,N,Aufenthalt,68,78,con,"Predicate(type='con', args=(Head(sentence=91, token=8), Head(sentence=91, token=10)), strength=0, verb=5)","Ein paar Hundert Meter weiter bricht ein weiterer Vietnamese seinen Aufenthalt ab , im Hotel Sylter Hof am Kurfürstendamm ."
bb2d7f78081c2f7482f9e62224a0234466eebfe81c473030cab9c438871d71af,schiesst,11,19,schießen,der harmlose Gegner,20,39,N,Gegner,33,39,Tor,68,71,N,Tor,68,71,con,"Predicate(type='con', args=(Head(sentence=7, token=4), Head(sentence=7, token=9)), strength=0, verb=1)","Eigentlich schiesst der harmlose Gegner genau einmal ernsthaft aufs Tor , es läuft schon die Nachspielzeit ."
505e475a244ac2ab02df60a52cf789e8ffe14abb32241853895a10676e0bda6a,fehlt,12,17,fehlen,die grosse spielerische Linie,38,67,N,Linie,62,67,Der Schweiz,0,11,N,Schweiz,4,11,con,"Predicate(type='con', args=(Head(sentence=42, token=10), Head(sentence=42, token=1)), strength=0, verb=2)",Der Schweiz fehlt auch nach der Pause die grosse spielerische Linie .
b5bd5be2b7aa2b9b553c63df597cbac1a4ba1d46d5c3ed5677aed9f4bbba1527,schoss,44,50,schießen,Abdelaziz B.,0,12,N,Abdelaziz,0,9,die Beamten,69,80,N,Beamten,73,80,con,"Predicate(type='con', args=(Head(sentence=91, token=0), Head(sentence=91, token=13)), strength=0, verb=7)",Abdelaziz B. eröffnete sofort das Feuer und schoss durch die Tür auf die Beamten .
1e2b9a9489dfb303cd72a650570ab7ba26dfe9bcdc6b6da4558c121408cd5c58,klagte,21,27,klagen,Die britische Justiz,0,20,N,Justiz,14,20,die zwei Agenten,28,44,N,Agenten,37,44,con,"Predicate(type='con', args=(Head(sentence=10, token=2), Head(sentence=10, token=6)), strength=0, verb=3)","Die britische Justiz klagte die zwei Agenten an , doch wurden sie von Moskau nie ausgeliefert ."
fc867517a352a08a14f3ea0e2369c5763fd924037235840271e81c9bfcae7fda,brachen,26,33,brechen,die Emirate,34,45,N,Emirate,38,45,die diplomatischen Beziehungen zu Katar,66,105,N,Beziehungen,85,96,con,"Predicate(type='con', args=(Head(sentence=15, token=5), Head(sentence=15, token=11)), strength=0, verb=3)",Zusammen mit Saudiarabien brachen die Emirate im vergangenen Juni die diplomatischen Beziehungen zu Katar ab .
d57e11f423fe74fa580a9f5ea761b23dc1c38bab365d2c1db390d048d04827b6,schossen,11,19,schießen,Unbekannte,0,10,N,Unbekannte,0,10,Polizisten,24,34,N,Polizisten,24,34,con,"Predicate(type='con', args=(Head(sentence=4, token=0), Head(sentence=4, token=3)), strength=0, verb=1)",Unbekannte schossen auf Polizisten .
ed3b680c203a0ddae45adff452551cc108b5b1ce81ec7c707ff60ec43a5430bd,bezeichnen,21,31,bezeichnen,Die Libanesen selbst,0,20,N,Libanesen,4,13,ihr Land,32,40,N,Land,36,40,con,"Predicate(type='con', args=(Head(sentence=3, token=1), Head(sentence=3, token=5)), strength=0, verb=3)",Die Libanesen selbst bezeichnen ihr Land in sarkastischen Momenten gerne als « Ghaba » – Dschungel .
29bfb55e49558e1a0dab6fc7fa055a4cd3be19c0474bbfa7ee9d731fe47f19c1,bezeichnet,12,22,bezeichnen,WWF Schweiz,0,11,N,WWF,0,3,das Sanierungsangebot,23,44,N,Sanierungsangebot,27,44,con,"Predicate(type='con', args=(Head(sentence=8, token=0), Head(sentence=8, token=4)), strength=0, verb=2)",WWF Schweiz bezeichnet das Sanierungsangebot als Geldmacherei auf Kosten des Klimaschutzes .
e146d97a2d9f79cff898b4373ebf10c8e58a77ed1deae17cc636d0e0e8fa59fc,nutzt,20,25,nutzen,Ihr temporärer Chef,0,19,N,Chef,15,19,seine Macht,26,37,N,Macht,32,37,con,"Predicate(type='con', args=(Head(sentence=13, token=2), Head(sentence=13, token=5)), strength=0, verb=3)","Ihr temporärer Chef nutzt seine Macht in widerlichster Weise aus , er vergeht sich an ihr ."
7e9604ea2cd84dd4119e8d93472eedfaec1196aefa17814137093901987f2050,brach,98,103,brechen,Bernal,104,110,N,Bernal,104,110,sein Journalismusstudium,111,135,N,Journalismusstudium,116,135,con,"Predicate(type='con', args=(Head(sentence=63, token=20), Head(sentence=63, token=22)), strength=0, verb=19)","Er habe sich gedacht : « Vielleicht kann ich das eines Tages auch schaffen . » Nach sechs Monaten brach Bernal sein Journalismusstudium ab , um alles auf eine Karte zu setzen ."
b4da3a30f0156d2ce4a4481fb4bf622941fc4e58a7c88f6bcf36b0a6a358dbed,bestochen,132,141,bestechen,Hernandez,33,42,N,Hernandez,33,42,Ermittler,122,131,N,Ermittler,122,131,con,"Predicate(type='con', args=(Head(sentence=22, token=4), Head(sentence=22, token=13)), strength=0, verb=14)","Laut der Staatsanwaltschaft soll Hernandez mit Maschinengewehren gesicherte Kokainlieferungen aus Kolumbien organisiert , Ermittler bestochen und Schmiergeld von Drogenbossen gefordert haben ."
31919a3c01218059b32eed30cebfb7059ff9a5afdefbe40547f53db6d50a355a,siegen,31,37,siegen,Die Degenfechter,14,30,N,Degenfechter,18,30,Chile 45,63,71,N,Chile,63,68,con,"Predicate(type='con', args=(Head(sentence=18, token=4), Head(sentence=18, token=12)), strength=0, verb=5)",red Fechten – Die Degenfechter siegen an der WM in China gegen Chile 45 : 25 und Israel 45 : 39 und treffen heute im Viertelfinal auf Italien .
218d2b89cef6cab5a22613479678e3a85a677d28baa10d0c4ee5fe0a7e59867b,brach,32,37,brechen,Kolumbiens Präsident Iván Duque,0,31,N,Präsident,11,20,seine Reise,38,49,N,Reise,44,49,con,"Predicate(type='con', args=(Head(sentence=4, token=1), Head(sentence=4, token=6)), strength=0, verb=4)",Kolumbiens Präsident Iván Duque brach seine Reise im Nordwesten des Landes ab und kehrte nach Bogotá zurück .
369b1d1cd55773b617183155f2519b5f353da2db7c6411503e90e92cbe263482,brach,22,27,brechen,die Schanghaier Tongji-Universität,28,62,N,Tongji-Universität,44,62,die langjährige Kooperation mit der Weimarer Bauhaus-Universität,63,127,N,Kooperation,79,90,con,"Predicate(type='con', args=(Head(sentence=34, token=6), Head(sentence=34, token=9)), strength=0, verb=3)",Nach der Preisvergabe brach die Schanghaier Tongji-Universität die langjährige Kooperation mit der Weimarer Bauhaus-Universität abrupt ab .
76a2f1844b4db8c022d8ddfdd4610db11bc22edbcc63aef8e93b2287c33643e4,abzuraten,189,198,abraten,Anthony Fauci ,0,14,N,Anthony,0,7,seinen Landsleuten,129,147,N,Landsleuten,136,147,con,"Predicate(type='con', args=(Head(sentence=17, token=0), Head(sentence=17, token=21)), strength=0, verb=26)","Anthony Fauci , der führende Immunologe der US-Regierung , absolviert in diesen Tagen einen Medienauftritt nach dem anderen , um seinen Landsleuten von einer klassischen Thanksgiving-Feier abzuraten ."
7c175e9e4943041a1ce5c97395fba744cdb417d64f3b75fb0e1a66126ec277e4,siegten,59,66,siegen,die Schweizer 8,67,82,CARD,8,81,82,das britische Weltmeister-Duo von 2021 Dodds / Mouat,6,58,N,Weltmeister-Duo,20,35,con,"Predicate(type='con', args=(Head(sentence=5, token=12), Head(sentence=5, token=3)), strength=0, verb=9)",Gegen das britische Weltmeister-Duo von 2021 Dodds / Mouat siegten die Schweizer 8 : 7.
07dda8221a5d8fb21cd038ede040d6f24eee413bcdecda7af1b13741502e512d,schiesst,38,46,schießen,Damian Reichart,22,37,N,Damian,22,28,den HCD,47,54,N,HCD,51,54,con,"Predicate(type='con', args=(Head(sentence=75, token=4), Head(sentence=75, token=8)), strength=0, verb=6)",Cup-Held Numero uno : Damian Reichart schiesst den HCD ab .
14392b3191bc47d1ad773bd8d08a213383d987d6cddde2c24a95fc5e70fd3907,brach,6,11,brechen,der Ringrichter,12,27,N,Ringrichter,16,27,Runde,0,5,N,Runde,0,5,con,"Predicate(type='con', args=(Head(sentence=11, token=3), Head(sentence=11, token=0)), strength=0, verb=1)",Runde brach der Ringrichter ab .
24066a0bdc7526358dd50b6e27cba59c5b2281e331e38ae3624deba5402a9249,geschossen,83,93,schießen,beide Mannschaften,40,58,N,Mannschaften,46,58,Tor,79,82,N,Tor,79,82,con,"Predicate(type='con', args=(Head(sentence=8, token=8), Head(sentence=8, token=12)), strength=0, verb=13)",Nach etwas mehr als zwei Minuten hatten beide Mannschaften bereits einmal aufs Tor geschossen .
0ded78d58287fdbdea0a25f2f7ff5cdd042ca48f99866c4c4c898c2fdea09336,bedankt,11,18,bedanken,Die Partei,0,10,N,Partei,4,10,dem Staatsbudget ,58,75,N,Staatsbudget,62,74,con,"Predicate(type='con', args=(Head(sentence=32, token=1), Head(sentence=32, token=11)), strength=0, verb=2)","Die Partei bedankt sich nicht nur mit einem Geldregen aus dem Staatsbudget , sondern erlässt der Kirche auch Steuern ."
d192c64e00c022aa89b566d027d5033a93cf0940a30992c4c75047ecbf61ebf9,bricht,55,61,brechen,Rumpf,49,54,N,Rumpf,49,54,den Satz,62,70,N,Satz,66,70,con,"Predicate(type='con', args=(Head(sentence=43, token=8), Head(sentence=43, token=11)), strength=0, verb=9)",Diesen sollten eigentlich die Filme bekommen . » Rumpf bricht den Satz ab .
ca4eab99788df0df2f8a81b0124208c07f488daaf38bca14c5ab93da935e942f,schoss,290,296,schießen,das Durchschnittsalter,131,153,N,Durchschnittsalter,135,153,40,301,303,N,Jahre,157,162,con,"Predicate(type='con', args=(Head(sentence=18, token=43), Head(sentence=18, token=47)), strength=0, verb=44)","Das russische Volk wurde im 20. Jahrhundert fatal geschädigt : Während 1913 50,4 Prozent der Bevölkerung des Landes Männer waren , das Durchschnittsalter 24 Jahre betrug und die durchschnittliche Fertilität bei 5,1 lag , sank der Männeranteil 1964 auf 45,4 Prozent , das Durchschnittsalter schoss auf 40,4 Jahre hoch , und die Fruchtbarkeitsrate sank auf 2,8 ."
d930fe06022b37d8de92f70fde07c7eb063d4b0d03a180d0eb47156e0808ecb9,brach,23,28,brechen,der damalige Präsident Donald Trump,29,64,N,Präsident,42,51,einen bereits genehmigten militärischen Vergeltungsschlag,65,122,N,Vergeltungsschlag,105,122,con,"Predicate(type='con', args=(Head(sentence=20, token=7), Head(sentence=20, token=14)), strength=0, verb=4)",Erst in letzter Minute brach der damalige Präsident Donald Trump einen bereits genehmigten militärischen Vergeltungsschlag ab .
e73919277bef402cf17160a6fbe45b94790b647331ec8d59d53d828c54b0c69f,brach,12,17,brechen,die Berner Brasserie Lorraine,18,47,N,Brasserie,29,38,ein Konzert der Band Lauwarm,48,76,N,Konzert,52,59,con,"Predicate(type='con', args=(Head(sentence=4, token=6), Head(sentence=4, token=9)), strength=0, verb=3)",Am 18. Juli brach die Berner Brasserie Lorraine ein Konzert der Band Lauwarm ab .
f9a362074b36db62c9e2b8dce2f1a188c60bc58883a255b459a7ed70e3e33150,schiessen,11,20,schießen,Die Bayern,0,10,N,Bayern,4,10,Tor,33,36,N,Tor,33,36,con,"Predicate(type='con', args=(Head(sentence=54, token=1), Head(sentence=54, token=5)), strength=0, verb=2)","Die Bayern schiessen häufig aufs Tor , treffen aber selten ."
1a9448ecbe22299aaa787c77f4e0dcf4d37b1c95a3cfdfc5ccd14375f83edf7c,brach,14,19,brechen,Der Platzwart,0,13,N,Platzwart,4,13,zwei Stecken von einem Baum,20,47,N,Stecken,25,32,con,"Predicate(type='con', args=(Head(sentence=20, token=1), Head(sentence=20, token=4)), strength=0, verb=2)",Der Platzwart brach zwei Stecken von einem Baum ab und fixierte mein Bein .
a4d2ae8142d1e11cd26142c2645486a1435fbf20a55c4ab6265aee6ef2c827ef,schoss,11,17,schießen,† 52,4,8,N,†,4,5,seine Partnerin Manuela D.,22,48,N,Partnerin,28,37,con,"Predicate(type='con', args=(Head(sentence=3, token=2), Head(sentence=3, token=8)), strength=0, verb=5)",* ( † 52 ) schoss auf seine Partnerin Manuela D.
7f06042932be8d70cc16ae95235729b3126e75ec96c174c1adec14940b3f9b28,einsetzte,176,185,einsetzen,Abiy,132,136,N,Abiy,132,136,ihre Interessen,160,175,N,Interessen,165,175,con,"Predicate(type='con', args=(Head(sentence=15, token=21), Head(sentence=15, token=27)), strength=0, verb=28)","Am meisten Widerstand brandete ihm ausgerechnet von seiner eigenen Volksgruppe , den Oromo , entgegen , die enttäuscht waren , dass Abiy sich nicht stärker für ihre Interessen einsetzte ."
0dad357d465deddda90e2a6277df960243b2c03405484b87b40f47da77204bce,siegt,9,14,siegen,Die Nati,0,8,N,Nati,4,8,Tschechien 2,21,33,N,Tschechien,21,31,con,"Predicate(type='con', args=(Head(sentence=1, token=1), Head(sentence=1, token=4)), strength=0, verb=2)","Die Nati siegt gegen Tschechien 2 : 1 , weil dreimal Metall rettet und Sommer einen Penalty hält ."
a3b32394a02fa042a8dd16a321de05c709fb2d18207523ae42aa184f79a7e4b9,fehlt,9,14,fehlen,die Qualität,24,36,N,Qualität,28,36,Dem Team,0,8,N,Team,4,8,con,"Predicate(type='con', args=(Head(sentence=2, token=5), Head(sentence=2, token=1)), strength=0, verb=2)",Dem Team fehlt schlicht die Qualität .
19a2b7bcca3f820a3b3c2e4b9c368f5cf48f25c198cefc93ce4a93a065ce0a20,fehlen,21,27,fehlen,international erfahrene Top-Aussenverteidiger,28,73,N,Top-Aussenverteidiger,52,73,Dem jetzigen Turnier,0,20,N,Turnier,13,20,con,"Predicate(type='con', args=(Head(sentence=10, token=6), Head(sentence=10, token=2)), strength=0, verb=3)",Dem jetzigen Turnier fehlen international erfahrene Top-Aussenverteidiger wie Dario Srna oder Philipp Lahm .
10a57067ac7ca1ad98fbe4c07db0ee3c3c782bd75bbf313c1a2545819aa0714d,nutzte,25,31,nutzen,Der frühere KPMG-Partner,0,24,N,KPMG-Partner,12,24,sein Wissen,32,43,N,Wissen,37,43,con,"Predicate(type='con', args=(Head(sentence=1, token=2), Head(sentence=1, token=5)), strength=0, verb=3)","Der frühere KPMG-Partner nutzte sein Wissen aus , um Aktien zu handeln ."
38d9b201000104b49e0d0df3cafdc54c5eb7cd2804091592eca2a7e58fdb0720,nutzen,21,27,nutzen,die Schwebfliegen,28,45,N,Schwebfliegen,32,45,Einen guten Nordwind,0,20,N,Nordwind,12,20,con,"Predicate(type='con', args=(Head(sentence=81, token=5), Head(sentence=81, token=2)), strength=0, verb=3)",Einen guten Nordwind nutzen die Schwebfliegen denn auch sofort aus .
b8d571db007cbe56360e021b99367f50428a46ee1c73e7576aad4867802fa581,klagt,45,50,klagen,Die Staatsanwaltschaft,22,44,N,Staatsanwaltschaft,26,44,drei Personen des Mordes,51,75,N,Personen,56,64,con,"Predicate(type='con', args=(Head(sentence=1, token=3), Head(sentence=1, token=6)), strength=0, verb=4)",Bezirksgericht Bülach Die Staatsanwaltschaft klagt drei Personen des Mordes an .
6b4a018cc92338f9c4ed123ff6fc9ece31289813f6d2a987fe21995be2e45d62,klagte,5,11,klagen,Depp,0,4,N,Depp,0,4,Heard,22,27,N,Heard,22,27,con,"Predicate(type='con', args=(Head(sentence=34, token=0), Head(sentence=34, token=3)), strength=0, verb=1)",Depp klagte daraufhin Heard wegen Rufschädigung an und forderte 50 Millionen Dollar Schadenersatz .
8f010faf19997947166eec75e6e48cebe68fda18a78425ac35e02f11c59a6695,siegte,115,121,siegen,der Gastgeber 4,122,137,N,Gastgeber,126,135,Philadelphia,102,114,N,Philadelphia,102,114,con,"Predicate(type='con', args=(Head(sentence=1, token=20), Head(sentence=1, token=17)), strength=0, verb=18)","In der Meisterschaft hat das Stadion dem LHC mit zwei Niederlagen keine Fortune gebracht , doch gegen Philadelphia siegte der Gastgeber 4 : 3."
3fcdcc1238894019a5900c69e01356a0f51a23ec4132303cd25a098521e17363,bricht,19,25,brechen,· Algerien,8,18,N,·,8,9,die Verbindungen zu seinem Nachbarland Marokko,65,111,N,Verbindungen,69,81,con,"Predicate(type='con', args=(Head(sentence=1, token=3), Head(sentence=1, token=12)), strength=0, verb=5)",( dpa ) · Algerien bricht nach einem längeren Konflikt offiziell die Verbindungen zu seinem Nachbarland Marokko ab .
a1e2008445a6dc753e6a3cdf4d97e4826cec6de257da1b9c98b8a0ad75800dfb,brach,31,36,brechen,Der Schwede Fredrik Pettersson,0,30,N,Schwede,4,11,sein Russland-Abenteuer,37,60,N,Russland-Abenteuer,42,60,con,"Predicate(type='con', args=(Head(sentence=36, token=1), Head(sentence=36, token=6)), strength=0, verb=4)",Der Schwede Fredrik Pettersson brach sein Russland-Abenteuer nach nur einer Saison in Nischni Nowgorod und Minsk ab und spielt seither für die ZSC Lions .
4e3257df90bfbc2a0ba7ec7436e1d8b09660158d4f4d2a0744863b893f108752,schiesst,67,75,schießen,Ein Raumschiff,28,42,N,Raumschiff,32,42,Laserstrahlen,76,89,N,Laserstrahlen,76,89,con,"Predicate(type='con', args=(Head(sentence=91, token=10), Head(sentence=91, token=16)), strength=0, verb=15)",Sie : ... das da ... [ ST ] Ein Raumschiff schwebt über Zürich und schiesst Laserstrahlen ab .
b370239c2b28e220a63e1facc620f9a95975a0385e2eef21aea5000e2e1599c6,klagte,23,29,klagen,Die Staatsanwaltschaft,0,22,N,Staatsanwaltschaft,4,22,den mutmasslichen Autor des Textes ,30,65,N,Autor,48,53,con,"Predicate(type='con', args=(Head(sentence=49, token=1), Head(sentence=49, token=5)), strength=0, verb=2)","Die Staatsanwaltschaft klagte den mutmasslichen Autor des Textes , den 49-jährigen Geschäftsführer und Inhaber der Zeitschrift « Post » , wegen übler Nachrede an ."
d2ce0727f7723bfef3bc3166f99f3fc6e40402557a89f8692f5eb27a44e9c550,bricht,27,33,brechen,der vormalige Serienmeister,34,61,N,Serienmeister,48,61,das Experiment mit dem früheren U21-Trainer,62,105,N,Experiment,66,76,con,"Predicate(type='con', args=(Head(sentence=5, token=7), Head(sentence=5, token=9)), strength=0, verb=4)",Nach 13 titellosen Monaten bricht der vormalige Serienmeister das Experiment mit dem früheren U21-Trainer ab .
04917001357eff8faa1f0ef5070d9cbfe0023c5baa2761a1cfca2058c72808a1,klagte,36,42,klagen,Die Staatsanwaltschaft von New York,0,35,N,Staatsanwaltschaft,4,22,den 29 Jahre alten Mann,43,66,N,Mann,62,66,con,"Predicate(type='con', args=(Head(sentence=3, token=1), Head(sentence=3, token=10)), strength=0, verb=5)","Die Staatsanwaltschaft von New York klagte den 29 Jahre alten Mann am Montag an , 2016 eine Fülle von geheimem Material gestohlen und dann der Enthüllungsplattform Wikileaks zugespielt zu haben ."
d55046c5d03b4a89d6aa071f0b931481e72ffc3e8ee7a2e2761517278575e3b2,lügt,13,17,lügen,die FDP,18,25,N,FDP,22,25,die Stimmberechtigten,26,47,N,Stimmberechtigten,30,47,con,"Predicate(type='con', args=(Head(sentence=7, token=3), Head(sentence=7, token=5)), strength=0, verb=1)","Andererseits lügt die FDP die Stimmberechtigten an , indem sie behauptet , der Rosengartentunnel werde keinen Mehrverkehr verursachen ."
e53bcc8580573084da1d0a8b1529bd3854b010449e6c32687db40c7c77761409,fehlt,94,99,fehlen,ein echtes Führungsorgan,100,124,N,Führungsorgan,111,124,Dem Bundesrat,80,93,N,Bundesrat,84,93,con,"Predicate(type='con', args=(Head(sentence=33, token=17), Head(sentence=33, token=13)), strength=0, verb=14)",Doch genau in diesem Punkt liegt die Schwäche des Schweizer Krisenmanagements : Dem Bundesrat fehlt ein echtes Führungsorgan zur Koordination und Vorbereitung der Entscheide .
5fde72c95fa54da3e96173964015dfbb35b5f68a39b8fc1def740fa2468e9c99,zog,50,53,ziehen,Trump,54,59,N,Trump,54,59,die in Somalia geborene Ilhan Omar,82,116,N,Ilhan,106,111,con,"Predicate(type='con', args=(Head(sentence=14, token=7), Head(sentence=14, token=16)), strength=0, verb=6)","An einer Wahlkampfveranstaltung in North Carolina zog Trump in neuer Schärfe über die in Somalia geborene Ilhan Omar her , eine der vier Abgeordneten der Demokraten ."
2ef64cba86ae096c3a178719f50a0d32fcc89f5016c9877cbcc18c2eeaf7e73a,nutzt,28,33,nutzen,Die linksgrüne Ratsmehrheit,0,27,N,Ratsmehrheit,15,27,ihre überlegene Mehrheit,34,58,N,Mehrheit,50,58,con,"Predicate(type='con', args=(Head(sentence=8, token=2), Head(sentence=8, token=6)), strength=0, verb=3)",Die linksgrüne Ratsmehrheit nutzt ihre überlegene Mehrheit aus und färbt den stadträtlichen Entwurf des Richtplans noch etwas rotgrüner .
dca1f2287be608e5449198006356f55d4aefe19ba1278ef68730646e4623302e,schiesst,19,27,schießen,Israels Armee,28,41,N,Armee,36,41,angebliche Eindringlinge der Hizbollah ,53,92,N,Eindringlinge,64,77,con,"Predicate(type='con', args=(Head(sentence=3, token=5), Head(sentence=3, token=9)), strength=0, verb=3)","Auf den Golanhöhen schiesst Israels Armee scharf auf angebliche Eindringlinge der Hizbollah , des verlängerten Arms des iranischen Regimes im Libanon und in Syrien ."
1e758fcccf91a0dfb7826d48d2db8491bc37dd07eaddea1b50c0f4c4d0bbae6e,zogen,33,38,ziehen,Mitglieder einiger Grossfamilien,0,32,N,Mitglieder,0,10,kriminelle Netzwerke,39,59,N,Netzwerke,50,59,con,"Predicate(type='con', args=(Head(sentence=35, token=0), Head(sentence=35, token=5)), strength=0, verb=3)",Mitglieder einiger Grossfamilien zogen kriminelle Netzwerke auf .
17ab199de09df15159b52ec9690cfe69ad5ba956f60dcffe5ede608e003bd708,fehlt,170,175,fehlen,die Qualität,176,188,N,Qualität,180,188,Blaz Kramer und Assan Ceesay,141,169,N,Blaz,141,145,con,"Predicate(type='con', args=(Head(sentence=49, token=30), Head(sentence=49, token=23)), strength=0, verb=28)","Mit Lasse Sobiech verletzte sich die Stütze in der Abwehr ein zweites Mal , die Balance zwischen Mittelfeld und Sturm geriet durcheinander ; Blaz Kramer und Assan Ceesay fehlt die Qualität im Sturm ."
611d6fb2c56ac314127ce1922f32a27b392cc59e39020334d725fcda67a72696,siegten,30,37,siegen,Michèle Jäggi und Sven Michel,0,29,N,Michèle,0,7,Ungarn 8,65,73,N,Ungarn,65,71,con,"Predicate(type='con', args=(Head(sentence=2, token=0), Head(sentence=2, token=12)), strength=0, verb=5)",Michèle Jäggi und Sven Michel siegten in Östersund ( SWE ) gegen Ungarn 8 : 5.
fa74cf4290b4fe2f84dfdd3c334db794505c23c4934f02dfc300464842cd6901,bricht,40,46,brechen,Die dänische Transportfirma DSV,8,39,N,Transportfirma,21,35,den Versuch der Übernahme des Schweizer Rivalen Ceva Logistics,47,109,N,Versuch,51,58,con,"Predicate(type='con', args=(Head(sentence=2, token=5), Head(sentence=2, token=9)), strength=0, verb=7)",imr . · Die dänische Transportfirma DSV bricht den Versuch der Übernahme des Schweizer Rivalen Ceva Logistics ab .
8d586cf60a18bae8009146b44c7c7e6f0be43a669ea7cc05874d13a702555910,fehlt,36,41,fehlen,der Spielraum,70,83,N,Spielraum,74,83,Italien ,0,8,N,Italien,0,7,con,"Predicate(type='con', args=(Head(sentence=12, token=11), Head(sentence=12, token=0)), strength=0, verb=5)","Italien , Griechenland oder Spanien fehlt wegen der hohen Altschulden der Spielraum dazu ."
ac93aee3bd3800d5b899c3d3bf74fd33623edccec983e29e7d6b6633a208ec11,schiesst,7,15,schießen,die Frau fünf Mal,16,33,N,Frau,20,24,den Mann ,54,63,N,Mann,58,62,con,"Predicate(type='con', args=(Head(sentence=13, token=3), Head(sentence=13, token=12)), strength=0, verb=1)","Darauf schiesst die Frau fünf Mal auf ihr Opfer , auf den Mann , der in Kampfsportkreisen « Godzilla » genannt wird ."
4d0bd96588bef5292821d44bb659c086a36d42def47360ad5b96fcaf97cb7ccc,Schiesst,28,36,schießen,der Puls,37,45,N,Puls,41,45,180,77,80,CARD,180,77,80,con,"Predicate(type='con', args=(Head(sentence=14, token=8), Head(sentence=14, token=13)), strength=0, verb=6)","Schränkte dann aber ein : « Schiesst der Puls in einem Intervalltraining auf 180 , beginnen die Symptome ."
68126caddcdb34e9eb68cc706083c554f1e8c0ee8173e07a529734c6d6112f71,bezeichnet,130,140,bezeichnen,beiden Seiten,63,76,N,Seiten,70,76,Die Freundschaft mit China,0,26,N,Freundschaft,4,16,con,"Predicate(type='con', args=(Head(sentence=41, token=12), Head(sentence=41, token=1)), strength=0, verb=21)","Die Freundschaft mit China ist jüngeren Datums , wird aber von beiden Seiten mit viel propagandistischem Aufwand als « stählern » bezeichnet ."
fd53e1f83095197342fb2d28a3bd3ca8115a759497c3a574b0cd1970ec218ebb,schiesst,5,13,schießen,Iata,0,4,N,Iata,0,4,eine weitere Spitze,24,43,N,Spitze,37,43,con,"Predicate(type='con', args=(Head(sentence=21, token=0), Head(sentence=21, token=6)), strength=0, verb=1)",Iata schiesst aber noch eine weitere Spitze gegen Brüssel ab .
c3be377da6699ceb9f35621a23f630c43a59b722fe536755a05f5a969c5919ff,bestachen,60,69,bestechen,IT-Unternehmer,45,59,N,IT-Unternehmer,45,59,einen Bundesbeamten,90,109,N,Bundesbeamten,96,109,con,"Predicate(type='con', args=(Head(sentence=13, token=9), Head(sentence=13, token=15)), strength=0, verb=10)","Die Abklärungen wurzelten im « Fall Seco » : IT-Unternehmer bestachen in Bern mutmasslich einen Bundesbeamten , um an Aufträge zu kommen ."
be6da51cd70f90251acb7049f97950be8341a3c99954c273ce85d7f337fae4d7,schossen,3,11,schießen,die USA 2008,12,24,N,USA,16,19,einen eigenen Satelliten,25,49,N,Satelliten,39,49,con,"Predicate(type='con', args=(Head(sentence=24, token=3), Head(sentence=24, token=7)), strength=0, verb=1)","So schossen die USA 2008 einen eigenen Satelliten in rund 240 Kilometer Höhe ab , Indien 2019 einen in 280 Kilometer Höhe ."
879bf5458558eb0bf51bf812fc99da2c35fe744c0f604c906422bd0ecdb7c98f,aufheben,97,105,aufheben,das Bundesgericht,21,38,N,Bundesgericht,25,38,einen negativen Entscheid des Zürcher Verwaltungsgerichts,39,96,N,Entscheid,55,64,con,"Predicate(type='con', args=(Head(sentence=4, token=4), Head(sentence=4, token=7)), strength=0, verb=11)",Schon zweimal musste das Bundesgericht einen negativen Entscheid des Zürcher Verwaltungsgerichts aufheben .
c3b09ecfd3aacec3aa5fe8b79bfdddee503b3fda5c21cd9713a0ad78e7189f09,brach,33,38,brechen,Das Basler Erziehungsdepartement,0,32,N,Erziehungsdepartement,11,32,den Waldlauf,39,51,N,Waldlauf,43,51,con,"Predicate(type='con', args=(Head(sentence=5, token=2), Head(sentence=5, token=5)), strength=0, verb=3)",Das Basler Erziehungsdepartement brach den Waldlauf in den Langen Erlen nach nur einer Runde ab .
0e16459f0531567b759e0c3eecfea4ba77dc6b09dc55247d8421d69cb6ff7820,schiesst,43,51,schießen,Itten,15,20,N,Itten,15,20,den FCB,69,76,N,FCB,73,76,con,"Predicate(type='con', args=(Head(sentence=14, token=3), Head(sentence=14, token=14)), strength=0, verb=9)",Im Winter geht Itten zum FC St. Gallen und schiesst gleich zum Start den FCB ab .
